"storm_id","usa_atcf_id","date","latitude","longitude","wind"
"Gordon-2000","AL112000","200009150600",21,-88,25
"Gordon-2000","AL112000","200009151200",21.4,-88.7,25
"Gordon-2000","AL112000","200009151800",21.6,-87.8,30
"Gordon-2000","AL112000","200009160000",22.5,-86.7,40
"Gordon-2000","AL112000","200009160600",22.9,-86.6,50
"Gordon-2000","AL112000","200009161200",23.5,-86.3,55
"Gordon-2000","AL112000","200009161800",24.3,-85.9,60
"Gordon-2000","AL112000","200009170000",25.2,-85.4,65
"Gordon-2000","AL112000","200009170600",26.1,-84.9,70
"Gordon-2000","AL112000","200009171200",27.1,-84.3,65
"Gordon-2000","AL112000","200009171800",28,-83.8,65
"Gordon-2000","AL112000","200009180000",28.9,-83.4,60
"Gordon-2000","AL112000","200009180300",29.3,-83.2,55
"Gordon-2000","AL112000","200009180600",29.8,-83,40
"Gordon-2000","AL112000","200009181200",31,-82.3,30
"Gordon-2000","AL112000","200009181800",32.3,-81.5,25
"Gordon-2000","AL112000","200009190000",33.5,-80.2,25
"Gordon-2000","AL112000","200009190600",35,-79,20
"Gordon-2000","AL112000","200009191200",37,-78.2,20
"Gordon-2000","AL112000","200009191800",38.5,-76,25
"Gordon-2000","AL112000","200009200000",40,-74,25
"Gordon-2000","AL112000","200009200600",41.5,-72,25
"Gordon-2000","AL112000","200009201200",42,-69.5,30
"Gordon-2000","AL112000","200009201800",42.5,-67.2,30
"Gordon-2000","AL112000","200009210000",43,-65,30
"Gordon-2000","AL112000","200009210600",43.5,-63,30
"Helene-2000","AL122000","200009151200",14.9,-52.2,25
"Helene-2000","AL122000","200009151800",15.3,-53,25
"Helene-2000","AL122000","200009160000",15.6,-53.6,25
"Helene-2000","AL122000","200009160600",15.8,-54.4,25
"Helene-2000","AL122000","200009161200",16.1,-55.9,30
"Helene-2000","AL122000","200009161800",16.4,-58,30
"Helene-2000","AL122000","200009170000",16.6,-59.9,30
"Helene-2000","AL122000","200009170600",16.6,-61.7,30
"Helene-2000","AL122000","200009171200",16.4,-63.6,30
"Helene-2000","AL122000","200009171800",16.7,-65.6,30
"Helene-2000","AL122000","200009180000",17,-67.1,30
"Helene-2000","AL122000","200009180600",17.1,-68.7,30
"Helene-2000","AL122000","200009181200",17.2,-70.6,30
"Helene-2000","AL122000","200009181800",17.4,-72.5,30
"Helene-2000","AL122000","200009190000",17.6,-74.4,30
"Helene-2000","AL122000","200009190600",18.3,-76.3,30
"Helene-2000","AL122000","200009191200",18.9,-78.3,30
"Helene-2000","AL122000","200009191800",19.4,-79.6,30
"Helene-2000","AL122000","200009200000",19.9,-81,30
"Helene-2000","AL122000","200009200600",20.7,-82.6,25
"Helene-2000","AL122000","200009201200",21.8,-84.3,25
"Helene-2000","AL122000","200009201800",23,-85.4,25
"Helene-2000","AL122000","200009210000",23.9,-86.1,25
"Helene-2000","AL122000","200009210600",24.9,-86.6,35
"Helene-2000","AL122000","200009211200",26.1,-87,45
"Helene-2000","AL122000","200009211800",27.1,-87.1,60
"Helene-2000","AL122000","200009220000",28.4,-87.2,60
"Helene-2000","AL122000","200009220600",29.5,-87.2,50
"Helene-2000","AL122000","200009221200",30.5,-86.6,35
"Helene-2000","AL122000","200009221800",31.6,-85.4,25
"Helene-2000","AL122000","200009230000",32.9,-83.5,25
"Helene-2000","AL122000","200009230600",33.6,-81.7,25
"Helene-2000","AL122000","200009231200",34.4,-80,25
"Helene-2000","AL122000","200009231800",35.4,-78,35
"Helene-2000","AL122000","200009240000",36.4,-76.1,40
"Helene-2000","AL122000","200009240600",37.2,-74.7,45
"Helene-2000","AL122000","200009241200",38,-72.5,45
"Helene-2000","AL122000","200009241800",39.2,-70.1,45
"Helene-2000","AL122000","200009250000",40.1,-66.8,55
"Helene-2000","AL122000","200009250600",41.6,-62.2,60
"Helene-2000","AL122000","200009251200",44,-55.5,55
"Helene-2000","AL122000","200009251800",46.1,-48.8,45
"Leslie-2000","AL162000","200010041200",29,-81.4,30
"Leslie-2000","AL162000","200010041800",29.5,-80.8,30
"Leslie-2000","AL162000","200010050000",29.7,-79.9,30
"Leslie-2000","AL162000","200010050600",29.8,-78.6,30
"Leslie-2000","AL162000","200010051200",29.9,-77.3,35
"Leslie-2000","AL162000","200010051800",30.2,-75.9,35
"Leslie-2000","AL162000","200010060000",30.3,-74.3,35
"Leslie-2000","AL162000","200010060600",30.6,-73.1,40
"Leslie-2000","AL162000","200010061200",30.9,-72.4,40
"Leslie-2000","AL162000","200010061800",31.3,-71.8,40
"Leslie-2000","AL162000","200010070000",32.1,-70.7,40
"Leslie-2000","AL162000","200010070600",33.1,-69.6,40
"Leslie-2000","AL162000","200010071200",35.4,-68.3,40
"Leslie-2000","AL162000","200010071800",37.4,-66.7,40
"Leslie-2000","AL162000","200010080000",40,-64,40
"Leslie-2000","AL162000","200010080600",43,-60,40
"Leslie-2000","AL162000","200010081200",46,-57,40
"Leslie-2000","AL162000","200010081800",49,-54,35
"Leslie-2000","AL162000","200010090000",51,-50,35
"Leslie-2000","AL162000","200010090600",53,-46,35
"Leslie-2000","AL162000","200010091200",55,-41,35
"Leslie-2000","AL162000","200010091800",56,-36,35
"Leslie-2000","AL162000","200010100000",56,-30,40
"Leslie-2000","AL162000","200010100600",55,-24,50
"Leslie-2000","AL162000","200010101200",54,-17,55
"Leslie-2000","AL162000","200010101800",53,-10,60
"Allison-2001","AL012001","200106051200",27.5,-95,40
"Allison-2001","AL012001","200106051800",28.5,-95.3,50
"Allison-2001","AL012001","200106052100",28.9,-95.3,45
"Allison-2001","AL012001","200106060000",29.3,-95.3,45
"Allison-2001","AL012001","200106060600",30.1,-95.2,30
"Allison-2001","AL012001","200106061200",31,-95.2,20
"Allison-2001","AL012001","200106061800",31.5,-95,20
"Allison-2001","AL012001","200106070000",31.6,-95,20
"Allison-2001","AL012001","200106070600",31.8,-94.9,20
"Allison-2001","AL012001","200106071200",31.4,-94.9,20
"Allison-2001","AL012001","200106071800",31.1,-95,15
"Allison-2001","AL012001","200106080000",30.9,-95.6,15
"Allison-2001","AL012001","200106080600",30.7,-96.1,20
"Allison-2001","AL012001","200106081200",30.4,-96.2,20
"Allison-2001","AL012001","200106081800",30.2,-96.1,20
"Allison-2001","AL012001","200106090000",29.9,-95.9,20
"Allison-2001","AL012001","200106090600",29.6,-95.8,20
"Allison-2001","AL012001","200106091200",29.3,-95.8,20
"Allison-2001","AL012001","200106091800",28.9,-95.6,20
"Allison-2001","AL012001","200106100000",28.6,-95.2,20
"Allison-2001","AL012001","200106100600",28.6,-94.7,25
"Allison-2001","AL012001","200106101200",28.7,-94.3,25
"Allison-2001","AL012001","200106101800",28.8,-93.5,30
"Allison-2001","AL012001","200106110000",29.1,-92.3,30
"Allison-2001","AL012001","200106110200",29.6,-91.6,30
"Allison-2001","AL012001","200106110600",30,-90.5,35
"Allison-2001","AL012001","200106111200",30.7,-89.4,40
"Allison-2001","AL012001","200106111800",31,-88.4,35
"Allison-2001","AL012001","200106120000",31.3,-87.4,25
"Allison-2001","AL012001","200106120600",31.8,-86.1,20
"Allison-2001","AL012001","200106121200",32.4,-84.7,20
"Allison-2001","AL012001","200106121800",32.8,-83.6,20
"Allison-2001","AL012001","200106130000",33.1,-82.6,20
"Allison-2001","AL012001","200106130600",33.4,-81.6,25
"Allison-2001","AL012001","200106131200",33.7,-80.7,25
"Allison-2001","AL012001","200106131800",34,-79.6,25
"Allison-2001","AL012001","200106140000",34.3,-78.5,25
"Allison-2001","AL012001","200106140600",34.6,-77.9,25
"Allison-2001","AL012001","200106141200",34.7,-77.7,25
"Allison-2001","AL012001","200106141800",34.6,-77.6,25
"Allison-2001","AL012001","200106150000",34.6,-77.2,25
"Allison-2001","AL012001","200106150600",34.9,-77,25
"Allison-2001","AL012001","200106151200",35.5,-76.9,25
"Allison-2001","AL012001","200106151800",35.9,-76.8,25
"Allison-2001","AL012001","200106160000",36.3,-76.6,25
"Allison-2001","AL012001","200106160600",36.6,-76.2,25
"Allison-2001","AL012001","200106161200",36.8,-75.9,25
"Allison-2001","AL012001","200106161800",37.2,-75.5,25
"Allison-2001","AL012001","200106170000",37.8,-75.4,25
"Allison-2001","AL012001","200106170600",38.6,-74.5,30
"Allison-2001","AL012001","200106171200",39.3,-73.4,40
"Allison-2001","AL012001","200106171800",40,-72.1,35
"Allison-2001","AL012001","200106180000",40.6,-70.8,30
"Allison-2001","AL012001","200106180600",41.3,-69.4,30
"Allison-2001","AL012001","200106181200",42,-67.4,30
"Allison-2001","AL012001","200106181800",42.7,-64.6,25
"Allison-2001","AL012001","200106190000",43.5,-61,20
"Barry-2001","AL032001","200108021200",25.7,-84.8,30
"Barry-2001","AL032001","200108021800",26.2,-84.9,45
"Barry-2001","AL032001","200108030000",26.4,-85.6,40
"Barry-2001","AL032001","200108030600",26.6,-86.3,35
"Barry-2001","AL032001","200108031200",26.9,-87,35
"Barry-2001","AL032001","200108031800",26.8,-87.2,35
"Barry-2001","AL032001","200108040000",26.7,-87.5,30
"Barry-2001","AL032001","200108040600",26.6,-87.8,30
"Barry-2001","AL032001","200108041200",26.9,-87.7,30
"Barry-2001","AL032001","200108041800",27.1,-87.5,35
"Barry-2001","AL032001","200108050000",27.3,-87.3,35
"Barry-2001","AL032001","200108050600",27.5,-86.7,40
"Barry-2001","AL032001","200108051200",28.1,-86.4,50
"Barry-2001","AL032001","200108051800",28.6,-86.4,60
"Barry-2001","AL032001","200108060000",29.5,-86.3,60
"Barry-2001","AL032001","200108060500",30.4,-86.3,60
"Barry-2001","AL032001","200108060600",30.6,-86.4,60
"Barry-2001","AL032001","200108061200",31.8,-86.9,25
"Barry-2001","AL032001","200108061800",32.7,-87.7,20
"Barry-2001","AL032001","200108070000",33.3,-88.5,15
"Barry-2001","AL032001","200108070600",34,-89.1,15
"Barry-2001","AL032001","200108071200",34.7,-89.7,10
"Barry-2001","AL032001","200108071800",35.6,-89.8,10
"Barry-2001","AL032001","200108080000",36.6,-89.9,10
"Barry-2001","AL032001","200108080600",37.5,-90,10
"Gabrielle-2001","AL082001","200109111800",25.8,-84.1,25
"Gabrielle-2001","AL082001","200109120000",25.7,-84.6,25
"Gabrielle-2001","AL082001","200109120600",25.7,-85,25
"Gabrielle-2001","AL082001","200109121200",25.6,-85.3,25
"Gabrielle-2001","AL082001","200109121800",25.4,-85.4,30
"Gabrielle-2001","AL082001","200109130000",25.1,-85.7,30
"Gabrielle-2001","AL082001","200109130600",25.2,-85.3,30
"Gabrielle-2001","AL082001","200109131200",25.3,-84.9,35
"Gabrielle-2001","AL082001","200109131800",25.4,-84.5,40
"Gabrielle-2001","AL082001","200109140000",25.4,-84.1,45
"Gabrielle-2001","AL082001","200109140600",25.8,-83.6,50
"Gabrielle-2001","AL082001","200109141200",27.1,-82.6,60
"Gabrielle-2001","AL082001","200109141800",28,-81.8,45
"Gabrielle-2001","AL082001","200109150000",28.6,-81.4,40
"Gabrielle-2001","AL082001","200109150600",28.6,-80.9,40
"Gabrielle-2001","AL082001","200109151200",28.9,-80.1,40
"Gabrielle-2001","AL082001","200109151800",29.8,-79,45
"Gabrielle-2001","AL082001","200109160000",30.4,-77.9,50
"Gabrielle-2001","AL082001","200109160600",30.8,-76.8,50
"Gabrielle-2001","AL082001","200109161200",31.6,-74.9,55
"Gabrielle-2001","AL082001","200109161800",32.3,-72.8,55
"Gabrielle-2001","AL082001","200109170000",33.1,-70.7,65
"Gabrielle-2001","AL082001","200109170600",34,-68.5,65
"Gabrielle-2001","AL082001","200109171200",35.3,-66.6,70
"Gabrielle-2001","AL082001","200109171800",36.2,-64.7,70
"Gabrielle-2001","AL082001","200109180000",36.9,-62.9,60
"Gabrielle-2001","AL082001","200109180600",37.9,-61.8,55
"Gabrielle-2001","AL082001","200109181200",39,-60.4,55
"Gabrielle-2001","AL082001","200109181800",40.2,-58.9,60
"Gabrielle-2001","AL082001","200109190000",41.5,-57.5,60
"Gabrielle-2001","AL082001","200109190600",42.8,-55.5,55
"Gabrielle-2001","AL082001","200109191200",43.5,-54,60
"Gabrielle-2001","AL082001","200109191800",46.5,-52,60
"Gabrielle-2001","AL082001","200109200000",48.5,-48.5,60
"Gabrielle-2001","AL082001","200109200600",50,-46,60
"Gabrielle-2001","AL082001","200109201200",52,-43,60
"Gabrielle-2001","AL082001","200109201800",54,-40,65
"Gabrielle-2001","AL082001","200109210000",55,-37.5,65
"Gabrielle-2001","AL082001","200109210600",55,-35,65
"Gabrielle-2001","AL082001","200109211200",56,-32.5,60
"Gabrielle-2001","AL082001","200109211800",57.5,-31,55
"Karen-2001","AL132001","200110110600",27.5,-63,30
"Karen-2001","AL132001","200110111200",29.8,-62.5,35
"Karen-2001","AL132001","200110111800",30.8,-63.5,45
"Karen-2001","AL132001","200110120000",31.8,-64.7,60
"Karen-2001","AL132001","200110120600",32.2,-65.8,60
"Karen-2001","AL132001","200110121200",32.8,-65.8,60
"Karen-2001","AL132001","200110121800",33.5,-66.3,60
"Karen-2001","AL132001","200110130000",34.2,-66.1,60
"Karen-2001","AL132001","200110130600",34.9,-65.3,60
"Karen-2001","AL132001","200110131200",36.2,-64.8,60
"Karen-2001","AL132001","200110131800",37.3,-64.6,65
"Karen-2001","AL132001","200110140000",37.9,-64,65
"Karen-2001","AL132001","200110140600",38.6,-63.7,70
"Karen-2001","AL132001","200110141200",39.3,-63.9,60
"Karen-2001","AL132001","200110141800",40.1,-64.1,55
"Karen-2001","AL132001","200110150000",40.9,-64.4,50
"Karen-2001","AL132001","200110150600",42.3,-65,45
"Karen-2001","AL132001","200110151200",44.2,-64.8,40
"Karen-2001","AL132001","200110151800",48,-62,40
"Michelle-2001","AL152001","200110291800",13.3,-83.6,30
"Michelle-2001","AL152001","200110300000",13.7,-83.6,30
"Michelle-2001","AL152001","200110300600",13.7,-84.1,30
"Michelle-2001","AL152001","200110301200",13.3,-83.9,30
"Michelle-2001","AL152001","200110301800",13,-83.5,30
"Michelle-2001","AL152001","200110310000",13.7,-83.6,30
"Michelle-2001","AL152001","200110310600",14.3,-83.4,30
"Michelle-2001","AL152001","200110311200",14.8,-83.2,30
"Michelle-2001","AL152001","200110311800",15.3,-83.1,30
"Michelle-2001","AL152001","200111010000",15.8,-83.1,35
"Michelle-2001","AL152001","200111010600",16.5,-83.4,45
"Michelle-2001","AL152001","200111011200",16.8,-83.6,50
"Michelle-2001","AL152001","200111011800",17,-83.8,50
"Michelle-2001","AL152001","200111020000",17.3,-83.9,55
"Michelle-2001","AL152001","200111020600",17.5,-83.9,60
"Michelle-2001","AL152001","200111021200",17.8,-84,70
"Michelle-2001","AL152001","200111021800",18,-84,80
"Michelle-2001","AL152001","200111030000",18.5,-84,90
"Michelle-2001","AL152001","200111030600",18.8,-84.3,105
"Michelle-2001","AL152001","200111031200",18.9,-84.3,115
"Michelle-2001","AL152001","200111031800",19.3,-84.1,110
"Michelle-2001","AL152001","200111032100",19.4,-83.9,110
"Michelle-2001","AL152001","200111040000",19.7,-83.7,115
"Michelle-2001","AL152001","200111040600",20.1,-83.3,120
"Michelle-2001","AL152001","200111041200",20.8,-82.5,120
"Michelle-2001","AL152001","200111041800",21.5,-81.8,120
"Michelle-2001","AL152001","200111042300",22.1,-81.2,115
"Michelle-2001","AL152001","200111050000",22.3,-80.9,105
"Michelle-2001","AL152001","200111050600",23.1,-79.7,80
"Michelle-2001","AL152001","200111051200",24.3,-78,80
"Michelle-2001","AL152001","200111051800",25.4,-76.4,75
"Michelle-2001","AL152001","200111060000",26.3,-74.5,75
"Michelle-2001","AL152001","200111060600",26.9,-72.6,75
"Michelle-2001","AL152001","200111061200",27.3,-69.7,65
"Michelle-2001","AL152001","200111061800",28.7,-66.5,55
"Arthur-2002","AL012002","200207141800",34.3,-76.8,30
"Arthur-2002","AL012002","200207150000",35,-75.1,30
"Arthur-2002","AL012002","200207150600",35.5,-73.3,35
"Arthur-2002","AL012002","200207151200",36.1,-71,45
"Arthur-2002","AL012002","200207151800",36.8,-68.2,45
"Arthur-2002","AL012002","200207160000",37.9,-65.1,50
"Arthur-2002","AL012002","200207160600",38.6,-61.7,50
"Arthur-2002","AL012002","200207161200",40.5,-57.9,50
"Arthur-2002","AL012002","200207161800",42.5,-54.5,50
"Arthur-2002","AL012002","200207170000",44.5,-53,50
"Arthur-2002","AL012002","200207170600",46.5,-53.9,45
"Arthur-2002","AL012002","200207171200",48,-54,40
"Arthur-2002","AL012002","200207171800",49,-53,40
"Arthur-2002","AL012002","200207180000",50.5,-52.5,40
"Arthur-2002","AL012002","200207180600",53,-52.5,40
"Arthur-2002","AL012002","200207181200",55.5,-53,35
"Arthur-2002","AL012002","200207181800",58,-53,35
"Arthur-2002","AL012002","200207190000",57,-52,35
"Arthur-2002","AL012002","200207190600",56.5,-51.5,35
"Arthur-2002","AL012002","200207191200",56,-51,35
"Bertha-2002","AL022002","200208041800",29,-88.5,25
"Bertha-2002","AL022002","200208050000",29.3,-89.2,35
"Bertha-2002","AL022002","200208050100",29.4,-89.2,35
"Bertha-2002","AL022002","200208050200",29.4,-89.3,35
"Bertha-2002","AL022002","200208050600",29.6,-89.7,35
"Bertha-2002","AL022002","200208051200",30.5,-90.1,25
"Bertha-2002","AL022002","200208051800",30.9,-90.6,20
"Bertha-2002","AL022002","200208060000",30.9,-91,15
"Bertha-2002","AL022002","200208060600",30.8,-91.4,15
"Bertha-2002","AL022002","200208061200",30.6,-91.5,15
"Bertha-2002","AL022002","200208061800",30.3,-91.6,15
"Bertha-2002","AL022002","200208070000",30,-91.7,20
"Bertha-2002","AL022002","200208070600",29.7,-92.2,20
"Bertha-2002","AL022002","200208071200",29.4,-92.7,25
"Bertha-2002","AL022002","200208071800",29,-93.2,25
"Bertha-2002","AL022002","200208080000",28.6,-93.8,25
"Bertha-2002","AL022002","200208080600",28.2,-94.4,25
"Bertha-2002","AL022002","200208081200",27.7,-95.3,20
"Bertha-2002","AL022002","200208081800",26.9,-96.1,20
"Bertha-2002","AL022002","200208090000",27,-96.6,20
"Bertha-2002","AL022002","200208090600",27.2,-97.1,20
"Bertha-2002","AL022002","200208090800",27.3,-97.4,20
"Bertha-2002","AL022002","200208091200",27.5,-97.7,20
"Cristobal-2002","AL032002","200208051800",32,-77.2,30
"Cristobal-2002","AL032002","200208060000",31.5,-77.1,30
"Cristobal-2002","AL032002","200208060600",31.1,-77,30
"Cristobal-2002","AL032002","200208061200",30.7,-76.6,30
"Cristobal-2002","AL032002","200208061800",30.4,-76.4,35
"Cristobal-2002","AL032002","200208070000",30.1,-76.2,40
"Cristobal-2002","AL032002","200208070600",29.7,-76.2,40
"Cristobal-2002","AL032002","200208071200",29.4,-76,40
"Cristobal-2002","AL032002","200208071800",29.7,-75.7,40
"Cristobal-2002","AL032002","200208080000",29.7,-75.3,45
"Cristobal-2002","AL032002","200208080600",29.7,-74.9,45
"Cristobal-2002","AL032002","200208081200",29.9,-74,45
"Cristobal-2002","AL032002","200208081800",31,-72,45
"Edouard-2002","AL052002","200209011800",29.2,-78.8,30
"Edouard-2002","AL052002","200209020000",29.7,-79.1,30
"Edouard-2002","AL052002","200209020600",30.1,-79.7,35
"Edouard-2002","AL052002","200209021200",30.4,-79.6,35
"Edouard-2002","AL052002","200209021800",30.5,-79,35
"Edouard-2002","AL052002","200209030000",30.5,-78.6,35
"Edouard-2002","AL052002","200209030600",30.4,-78.5,35
"Edouard-2002","AL052002","200209031200",30.4,-78.4,55
"Edouard-2002","AL052002","200209031800",30,-79,45
"Edouard-2002","AL052002","200209040000",29.9,-79.1,40
"Edouard-2002","AL052002","200209040600",29.9,-79.5,35
"Edouard-2002","AL052002","200209041200",29.9,-79.8,35
"Edouard-2002","AL052002","200209041800",29.7,-80.5,35
"Edouard-2002","AL052002","200209050000",29.4,-81,35
"Edouard-2002","AL052002","200209050045",29.4,-81.1,35
"Edouard-2002","AL052002","200209050600",29.2,-81.6,25
"Edouard-2002","AL052002","200209051200",28.9,-82.4,20
"Edouard-2002","AL052002","200209051800",28.6,-83.4,20
"Edouard-2002","AL052002","200209060000",28.4,-83.9,20
"Edouard-2002","AL052002","200209060600",28.3,-84.7,20
"Edouard-2002","AL052002","200209061200",28.5,-86,20
"Fay-2002","AL062002","200209051800",28,-93.8,30
"Fay-2002","AL062002","200209060000",27.8,-93.9,35
"Fay-2002","AL062002","200209060600",27.6,-94.1,45
"Fay-2002","AL062002","200209061200",27.7,-94.5,50
"Fay-2002","AL062002","200209061800",27.8,-94.7,50
"Fay-2002","AL062002","200209070000",27.9,-95,50
"Fay-2002","AL062002","200209070600",28.1,-95.6,50
"Fay-2002","AL062002","200209070900",28.5,-96.3,50
"Fay-2002","AL062002","200209071200",29.1,-96.9,30
"Fay-2002","AL062002","200209071800",28.9,-98.5,25
"Fay-2002","AL062002","200209080000",28.9,-98.9,20
"Fay-2002","AL062002","200209080600",28.7,-99.3,15
